Stock,Date,Close,Daily%change
OKTA ,6/24/2025 16:00:00,98.53,-0.001317656598
OKTA ,6/25/2025 16:00:00,98.21,-0.003247741805
OKTA ,6/26/2025 16:00:00,98.13,-0.0008145809999
OKTA ,6/27/2025 16:00:00,98.43,0.003057169061
OKTA ,6/30/2025 16:00:00,99.97,0.01564563649
OKTA ,7/1/2025 16:00:00,98.55,-0.01420426128
OKTA ,7/2/2025 16:00:00,98.14,-0.004160324708
OKTA ,7/3/2025 13:05:00,99.11,0.009883839413
OKTA ,7/7/2025 16:00:00,97.4,-0.01725355665
OKTA ,7/8/2025 16:00:00,97.53,0.001334702259
OKTA ,7/9/2025 16:00:00,99.15,0.01661027376
OKTA ,7/10/2025 16:00:00,94.41,-0.04780635401
OKTA ,7/11/2025 16:00:00,91.56,-0.03018748014
OKTA ,7/14/2025 16:00:00,91.97,0.004477937964
OKTA ,7/15/2025 16:00:00,91.1,-0.009459606393
OKTA ,7/16/2025 16:00:00,91.07,-0.0003293084523
OKTA ,7/17/2025 16:00:00,92.1,0.01130998133
OKTA ,7/18/2025 16:00:00,95.43,0.03615635179
OKTA ,7/21/2025 16:00:00,95.86,0.00450592057
OKTA ,7/22/2025 16:00:00,95.65,-0.002190694763
OKTA ,7/23/2025 16:00:00,95.63,-0.0002090956613
OKTA ,7/24/2025 16:00:00,97.89,0.02363275123
OKTA ,7/25/2025 16:00:00,101.1,0.03279190929
OKTA ,7/28/2025 16:00:00,97.84,-0.03224530168
OKTA ,7/29/2025 16:00:00,98.99,0.01175388389
OKTA ,7/30/2025 16:00:00,99.77,0.007879583796
OKTA ,7/31/2025 16:00:00,97.8,-0.01974541445
OKTA ,8/1/2025 16:00:00,95.13,-0.0273006135
OKTA ,8/4/2025 16:00:00,97.72,0.0272259014
OKTA ,8/5/2025 16:00:00,95.98,-0.01780597626
OKTA ,8/6/2025 16:00:00,97.75,0.01844134195
OKTA ,8/7/2025 16:00:00,93.58,-0.04265984655
OKTA ,8/8/2025 16:00:00,91.55,-0.02169266937
OKTA ,8/11/2025 16:00:00,88.51,-0.03320589842
OKTA ,8/12/2025 16:00:00,89.33,0.009264489888
OKTA ,8/13/2025 16:00:00,90.98,0.01847083846
OKTA ,8/14/2025 16:00:00,88.61,-0.02604968125
OKTA ,8/15/2025 16:00:00,92.02,0.03848324117
OKTA ,8/18/2025 16:00:00,91.38,-0.00695500978
OKTA ,8/19/2025 16:00:00,91.15,-0.002516962136
OKTA ,8/20/2025 16:00:00,91.03,-0.001316511245
OKTA ,8/21/2025 16:00:00,89.78,-0.01373173679
OKTA ,8/22/2025 16:00:00,92.05,0.02528402762
OKTA ,8/25/2025 16:00:00,91.35,-0.007604562738
OKTA ,8/26/2025 16:00:00,91.56,0.002298850575
OKTA ,8/27/2025 16:00:00,93.03,0.01605504587
OKTA ,8/28/2025 16:00:00,92.59,-0.0047296571
OKTA ,8/29/2025 16:00:00,92.77,0.001944054434
OKTA ,9/2/2025 16:00:00,89.5,-0.03524846394
OKTA ,9/3/2025 16:00:00,89.82,0.003575418994
OKTA ,9/4/2025 16:00:00,89.74,-0.0008906702293
OKTA ,9/5/2025 16:00:00,91.48,0.019389347
OKTA ,9/8/2025 16:00:00,92.68,0.01311762134
OKTA ,9/9/2025 16:00:00,93.85,0.01262408287
OKTA ,9/10/2025 16:00:00,90.21,-0.03878529568
OKTA ,9/11/2025 16:00:00,91.96,0.01939917969
OKTA ,9/12/2025 16:00:00,90.34,-0.01761635494
OKTA ,9/15/2025 16:00:00,90.91,0.006309497454
OKTA ,9/16/2025 16:00:00,89.92,-0.0108898911
OKTA ,9/17/2025 16:00:00,90,0.0008896797153
OKTA ,9/18/2025 16:00:00,93.6,0.04
OKTA ,9/19/2025 16:00:00,93.37,-0.002457264957
OKTA ,9/22/2025 16:00:00,92.38,-0.0106029774
OKTA ,9/23/2025 16:00:00,92.2,-0.001948473696
OKTA ,9/24/2025 16:00:00,92.2,0
OKTA ,9/25/2025 16:00:00,91.19,-0.01095444685
OKTA ,9/26/2025 16:00:00,91.16,-0.0003289834412
OKTA ,9/29/2025 16:00:00,93.86,0.02961825362
OKTA ,9/30/2025 16:00:00,91.7,-0.02301299808
OKTA ,10/1/2025 16:00:00,91.69,-0.0001090512541
OKTA ,10/2/2025 16:00:00,94.92,0.03522739666
OKTA ,10/3/2025 16:00:00,93.3,-0.01706700379
OKTA ,10/6/2025 16:00:00,93.71,0.004394426581
OKTA ,10/7/2025 16:00:00,90.89,-0.03009283961
OKTA ,10/8/2025 16:00:00,92.63,0.01914402024
OKTA ,10/9/2025 16:00:00,93.64,0.01090359495
OKTA ,10/10/2025 16:00:00,89.35,-0.04581375481
OKTA ,10/13/2025 16:00:00,90.14,0.008841634024
OKTA ,10/14/2025 16:00:00,89.08,-0.01175948525
OKTA ,10/15/2025 16:00:00,88.35,-0.008194881006
OKTA ,10/16/2025 16:00:00,87.71,-0.007243916242
OKTA ,10/17/2025 16:00:00,87.43,-0.003192338388
OKTA ,10/20/2025 16:00:00,88.32,0.01017957223
OKTA ,10/21/2025 16:00:00,89.45,0.01279438406
OKTA ,10/22/2025 16:00:00,87.04,-0.02694242594
OKTA ,10/23/2025 16:00:00,88.55,0.01734834559
OKTA ,10/24/2025 16:00:00,89.07,0.005872388481
OKTA ,10/27/2025 16:00:00,90.01,0.01055349725
OKTA ,10/28/2025 16:00:00,89.31,-0.007776913676
OKTA ,10/29/2025 16:00:00,87.65,-0.01858694435
OKTA ,10/30/2025 16:00:00,87.91,0.002966343411
OKTA ,10/31/2025 16:00:00,91.53,0.04117847799
OKTA ,11/3/2025 16:00:00,91.08,-0.004916420846
OKTA ,11/4/2025 16:00:00,86.97,-0.04512516469
OKTA ,11/5/2025 16:00:00,87.13,0.001839714844
OKTA ,11/6/2025 16:00:00,85.87,-0.01446115001
OKTA ,11/7/2025 16:00:00,85.21,-0.007686037033
OKTA ,11/10/2025 16:00:00,85.74,0.006219927239
OKTA ,11/11/2025 16:00:00,85.58,-0.001866106835
OKTA ,11/12/2025 16:00:00,84.69,-0.01039962608
OKTA ,11/13/2025 16:00:00,83.76,-0.01098122565
OKTA ,11/14/2025 16:00:00,83.94,0.002148997135
OKTA ,11/17/2025 16:00:00,81.07,-0.03419108887
OKTA ,11/18/2025 16:00:00,81.03,-0.0004934007648
OKTA ,11/19/2025 16:00:00,80.09,-0.01160064174
OKTA ,11/20/2025 16:00:00,78.32,-0.02210013735
OKTA ,11/21/2025 16:00:00,78.68,0.004596527068
OKTA ,11/24/2025 16:00:00,79.15,0.005973563803
OKTA ,11/25/2025 16:00:00,81.16,0.02539481996
OKTA ,11/26/2025 16:00:00,80.56,-0.007392804337
OKTA ,11/28/2025 13:05:00,80.33,-0.002855014896
OKTA ,12/1/2025 16:00:00,80.64,0.00385908129
OKTA ,12/2/2025 16:00:00,81.87,0.01525297619
OKTA ,12/3/2025 16:00:00,86.34,0.05459875412
OKTA ,12/4/2025 16:00:00,85.9,-0.005096131573
OKTA ,12/5/2025 16:00:00,85.89,-0.0001164144354
OKTA ,12/8/2025 16:00:00,87.29,0.0162999185
OKTA ,12/9/2025 16:00:00,87.79,0.005728032993
OKTA ,12/10/2025 16:00:00,89.84,0.02335117895
OKTA ,12/11/2025 16:00:00,90.59,0.008348174533
OKTA ,12/12/2025 16:00:00,90.18,-0.004525885859
OKTA ,12/15/2025 16:00:00,88.2,-0.02195608782
OKTA ,12/16/2025 16:00:00,90.59,0.02709750567
OKTA ,12/17/2025 16:00:00,88.42,-0.02395407882
OKTA ,12/18/2025 16:00:00,90.23,0.02047048179
OKTA ,12/19/2025 16:00:00,90.21,-0.0002216557686
OKTA ,12/22/2025 16:00:00,90.94,0.008092229243
OKTA ,12/23/2025 16:00:00,89.06,-0.02067297119
OKTA ,12/24/2025 13:05:00,88.39,-0.00752301819
OKTA ,12/26/2025 16:00:00,88.61,0.00248896934
OKTA ,12/29/2025 16:00:00,88.08,-0.005981266223
OKTA ,12/30/2025 16:00:00,87.43,-0.007379654859
OKTA ,12/31/2025 16:00:00,86.47,-0.01098021274
OKTA ,1/2/2026 16:00:00,83.64,-0.0327281138
OKTA ,1/5/2026 16:00:00,87.71,0.04866092779
OKTA ,1/6/2026 16:00:00,90.36,0.0302132026
OKTA ,1/7/2026 16:00:00,93.84,0.0385126162
OKTA ,1/8/2026 16:00:00,93.93,0.0009590792839
OKTA ,1/9/2026 16:00:00,92.23,-0.01809858405
OKTA ,1/12/2026 16:00:00,93.57,0.01452889515
OKTA ,1/13/2026 16:00:00,94.07,0.005343593032
OKTA ,1/14/2026 16:00:00,93.35,-0.007653874774
OKTA ,1/15/2026 16:00:00,91.94,-0.01510444563
OKTA ,1/16/2026 16:00:00,89.55,-0.02599521427
OKTA ,1/20/2026 16:00:00,87.71,-0.02054718035
OKTA ,1/21/2026 16:00:00,88.94,0.01402348649
OKTA ,1/22/2026 16:00:00,91.46,0.02833370812
OKTA ,1/23/2026 16:00:00,90.76,-0.007653619068
OKTA ,1/26/2026 16:00:00,91.29,0.005839576906
OKTA ,1/27/2026 16:00:00,91.46,0.001862197393
OKTA ,1/28/2026 16:00:00,90.74,-0.007872293899
OKTA ,1/29/2026 16:00:00,85.69,-0.05565351554
OKTA ,1/30/2026 16:00:00,84.48,-0.01412066752
OKTA ,2/2/2026 16:00:00,88.13,0.04320549242
OKTA ,2/3/2026 16:00:00,82.31,-0.06603880631
OKTA ,2/4/2026 16:00:00,83.42,0.01348560321
OKTA ,2/5/2026 16:00:00,82.15,-0.01522416687
OKTA ,2/6/2026 16:00:00,86.74,0.05587340231
OKTA ,2/9/2026 16:00:00,88.18,0.01660133733
OKTA ,2/10/2026 16:00:00,88.45,0.003061918802
OKTA ,2/11/2026 16:00:00,88.18,-0.003052572075
OKTA ,2/12/2026 16:00:00,84.91,-0.03708323883
OKTA ,2/13/2026 16:00:00,87.26,0.02767636321
OKTA ,2/17/2026 16:00:00,82.46,-0.055008022
OKTA ,2/18/2026 16:00:00,82.93,0.005699733204
OKTA ,2/19/2026 16:00:00,81.8,-0.0136259496
OKTA ,2/20/2026 16:00:00,74.29,-0.09180929095
OKTA ,2/23/2026 16:00:00,69.51,-0.06434244178
OKTA ,2/24/2026 16:00:00,71.14,0.02344986333
OKTA ,2/25/2026 16:00:00,73.01,0.02628619623
OKTA ,2/26/2026 16:00:00,75.25,0.03068072867
OKTA ,2/27/2026 16:00:00,72.5,-0.0365448505
OKTA ,3/2/2026 16:00:00,73.97,0.02027586207
OKTA ,3/3/2026 16:00:00,72.52,-0.01960254157
OKTA ,3/4/2026 16:00:00,71.74,-0.01075565361
OKTA ,3/5/2026 16:00:00,79.65,0.1102592696
OKTA ,3/6/2026 16:00:00,80.72,0.01343377276
OKTA ,3/9/2026 16:00:00,79.71,-0.0125123885
OKTA ,3/10/2026 16:00:00,79.61,-0.001254547736
OKTA ,3/11/2026 16:00:00,80.85,0.01557593267
OKTA ,3/12/2026 16:00:00,78.95,-0.02350030921
OKTA ,3/13/2026 16:00:00,79.16,0.002659911336
OKTA ,3/16/2026 16:00:00,77.16,-0.0252652855
OKTA ,3/17/2026 16:00:00,78.53,0.01775531363
OKTA ,3/18/2026 16:00:00,78.43,-0.001273398701
OKTA ,3/19/2026 16:00:00,80.76,0.02970801989
OKTA ,3/20/2026 16:00:00,78.41,-0.02909856365
OKTA ,3/23/2026 16:00:00,81.1,0.03430684862
OKTA ,3/24/2026 16:00:00,76.76,-0.05351418002
OKTA ,3/25/2026 16:00:00,78.12,0.01771756123
OKTA ,3/26/2026 16:00:00,79.38,0.01612903226
OKTA ,3/27/2026 16:00:00,73.23,-0.07747543462
OKTA ,3/30/2026 16:00:00,75.47,0.0305885566
OKTA ,3/31/2026 16:00:00,78.71,0.04293096595
OKTA ,4/1/2026 16:00:00,79.15,0.005590141024
OKTA ,4/2/2026 16:00:00,80.19,0.01313960834
OKTA ,4/6/2026 16:00:00,80.56,0.004614041651
OKTA ,4/7/2026 16:00:00,79.34,-0.01514399206
OKTA ,4/8/2026 16:00:00,76.04,-0.04159314343
OKTA ,4/9/2026 16:00:00,67.76,-0.1088900579
OKTA ,4/10/2026 16:00:00,62.93,-0.07128099174
OKTA ,4/13/2026 16:00:00,65.46,0.0402034006
OKTA ,4/14/2026 16:00:00,64.09,-0.02092881149
OKTA ,4/15/2026 16:00:00,67.35,0.05086596973
OKTA ,4/16/2026 16:00:00,72.01,0.06919079436
OKTA ,4/17/2026 16:00:00,72.25,0.003332870435
OKTA ,4/20/2026 16:00:00,75.76,0.04858131488
OKTA ,4/21/2026 16:00:00,77.64,0.02481520591
OKTA ,4/22/2026 16:00:00,78.7,0.01365275631
OKTA ,4/23/2026 16:00:00,76.04,-0.03379923761
OKTA ,4/24/2026 16:00:00,75.98,-0.0007890583903
OKTA ,4/27/2026 16:00:00,76.14,0.00210581732
OKTA ,4/28/2026 16:00:00,76.2,0.0007880220646
OKTA ,4/29/2026 16:00:00,76.16,-0.0005249343832
OKTA ,4/30/2026 16:00:00,73.65,-0.03295693277
OKTA ,5/1/2026 16:00:00,75.78,-0.004989495798
,,,
stock ,Date,Close,
SEDG,5/2/2025 16:00:00,13.1,
SEDG,5/5/2025 16:00:00,12.92,-0.01374045802
SEDG,5/6/2025 16:00:00,14.37,0.1122291022
SEDG,5/7/2025 16:00:00,14.77,0.02783576896
SEDG,5/8/2025 16:00:00,18.29,0.2383209208
SEDG,5/9/2025 16:00:00,19.84,0.08474576271
SEDG,5/12/2025 16:00:00,19.16,-0.03427419355
SEDG,5/13/2025 16:00:00,18.15,-0.05271398747
SEDG,5/14/2025 16:00:00,17.93,-0.01212121212
SEDG,5/15/2025 16:00:00,20.84,0.1622978249
SEDG,5/16/2025 16:00:00,22.02,0.056621881
SEDG,5/19/2025 16:00:00,20.76,-0.05722070845
SEDG,5/20/2025 16:00:00,20.65,-0.005298651252
SEDG,5/21/2025 16:00:00,19.84,-0.0392251816
SEDG,5/22/2025 16:00:00,19.84,0
SEDG,5/23/2025 16:00:00,16.7,-0.158266129
SEDG,5/27/2025 16:00:00,17.22,0.03113772455
SEDG,5/28/2025 16:00:00,16.92,-0.01742160279
SEDG,5/29/2025 16:00:00,16.6,-0.01891252955
SEDG,5/30/2025 16:00:00,17.86,0.07590361446
SEDG,6/2/2025 16:00:00,17.1,-0.04255319149
SEDG,6/3/2025 16:00:00,18.11,0.05906432749
SEDG,6/4/2025 16:00:00,17.47,-0.03533959139
SEDG,6/5/2025 16:00:00,17.74,0.01545506583
SEDG,6/6/2025 16:00:00,18.19,0.02536640361
SEDG,6/9/2025 16:00:00,18.72,0.0291368884
SEDG,6/10/2025 16:00:00,20.93,0.1180555556
SEDG,6/11/2025 16:00:00,20.83,-0.004777830865
SEDG,6/12/2025 16:00:00,21.02,0.009121459434
SEDG,6/13/2025 16:00:00,23.3,0.1084681256
SEDG,6/16/2025 16:00:00,23.98,0.02918454936
SEDG,6/17/2025 16:00:00,15.96,-0.3344453711
SEDG,6/18/2025 16:00:00,16.98,0.06390977444
SEDG,6/20/2025 16:00:00,16.52,-0.02709069494
SEDG,6/23/2025 16:00:00,16.06,-0.02784503632
SEDG,6/24/2025 16:00:00,18.93,0.1787048568
SEDG,6/25/2025 16:00:00,19.09,0.008452192287
SEDG,6/26/2025 16:00:00,20.07,0.05133577789
SEDG,6/27/2025 16:00:00,19.8,-0.0134529148
SEDG,6/30/2025 16:00:00,20.4,0.0303030303
SEDG,7/1/2025 16:00:00,21.86,0.07156862745
SEDG,7/2/2025 16:00:00,23.6,0.07959743824
SEDG,7/3/2025 13:05:00,27.54,0.1669491525
SEDG,7/7/2025 16:00:00,26.43,-0.04030501089
SEDG,7/8/2025 16:00:00,26.15,-0.01059402194
SEDG,7/9/2025 16:00:00,27.09,0.03594646272
SEDG,7/10/2025 16:00:00,27.57,0.01771871539
SEDG,7/11/2025 16:00:00,25.62,-0.07072905332
SEDG,7/14/2025 16:00:00,26.72,0.04293520687
SEDG,7/15/2025 16:00:00,27.37,0.02432634731
SEDG,7/16/2025 16:00:00,24.96,-0.08805261235
SEDG,7/17/2025 16:00:00,25.26,0.01201923077
SEDG,7/18/2025 16:00:00,26.62,0.05384006334
SEDG,7/21/2025 16:00:00,28.83,0.0830202855
SEDG,7/22/2025 16:00:00,31.86,0.1050988554
SEDG,7/23/2025 16:00:00,29.07,-0.08757062147
SEDG,7/24/2025 16:00:00,28.47,-0.02063983488
SEDG,7/25/2025 16:00:00,27.23,-0.0435546189
SEDG,7/28/2025 16:00:00,27.06,-0.006243114212
SEDG,7/29/2025 16:00:00,24.95,-0.07797487066
SEDG,7/30/2025 16:00:00,25.81,0.03446893788
SEDG,7/31/2025 16:00:00,25.66,-0.005811700891
SEDG,8/1/2025 16:00:00,25.55,-0.004286827747
SEDG,8/4/2025 16:00:00,25.63,0.00313111546
SEDG,8/5/2025 16:00:00,26.12,0.01911822083
SEDG,8/6/2025 16:00:00,25.79,-0.01263399694
SEDG,8/7/2025 16:00:00,24.42,-0.05312136487
SEDG,8/8/2025 16:00:00,24.94,0.02129402129
SEDG,8/11/2025 16:00:00,24.9,-0.001603849238
SEDG,8/12/2025 16:00:00,25.1,0.008032128514
SEDG,8/13/2025 16:00:00,26.46,0.05418326693
SEDG,8/14/2025 16:00:00,25.67,-0.029856387
SEDG,8/15/2025 16:00:00,30.06,0.1710167511
SEDG,8/18/2025 16:00:00,31.16,0.03659347971
SEDG,8/19/2025 16:00:00,31.99,0.02663671374
SEDG,8/20/2025 16:00:00,32.06,0.002188183807
SEDG,8/21/2025 16:00:00,30.21,-0.05770430443
SEDG,8/22/2025 16:00:00,34.3,0.1353856339
SEDG,8/25/2025 16:00:00,31.99,-0.06734693878
SEDG,8/26/2025 16:00:00,32.25,0.008127539856
SEDG,8/27/2025 16:00:00,33.09,0.02604651163
SEDG,8/28/2025 16:00:00,33.25,0.004835297673
SEDG,8/29/2025 16:00:00,33.82,0.01714285714
SEDG,9/2/2025 16:00:00,31.53,-0.06771141336
SEDG,9/3/2025 16:00:00,33.21,0.05328258801
SEDG,9/4/2025 16:00:00,34.16,0.02860584161
SEDG,9/5/2025 16:00:00,34.42,0.007611241218
SEDG,9/8/2025 16:00:00,33.44,-0.02847181871
SEDG,9/9/2025 16:00:00,30.04,-0.1016746411
SEDG,9/10/2025 16:00:00,29.42,-0.0206391478
SEDG,9/11/2025 16:00:00,29.49,0.002379333787
SEDG,9/12/2025 16:00:00,28.97,-0.01763309596
SEDG,9/15/2025 16:00:00,30.59,0.05591991716
SEDG,9/16/2025 16:00:00,33.11,0.0823798627
SEDG,9/17/2025 16:00:00,34.11,0.03020235578
SEDG,9/18/2025 16:00:00,34.71,0.01759014952
SEDG,9/19/2025 16:00:00,35.45,0.02131950447
SEDG,9/22/2025 16:00:00,38.58,0.08829337094
SEDG,9/23/2025 16:00:00,35.93,-0.06868843961
SEDG,9/24/2025 16:00:00,37.47,0.04286111884
SEDG,9/25/2025 16:00:00,37.9,0.01147584734
SEDG,9/26/2025 16:00:00,39.45,0.04089709763
SEDG,9/29/2025 16:00:00,37.68,-0.04486692015
SEDG,9/30/2025 16:00:00,37,-0.01804670913
SEDG,10/1/2025 16:00:00,38.62,0.04378378378
SEDG,10/2/2025 16:00:00,37.96,-0.01708959089
SEDG,10/3/2025 16:00:00,36.24,-0.04531085353
SEDG,10/6/2025 16:00:00,37.09,0.02345474614
SEDG,10/7/2025 16:00:00,35.55,-0.04152062551
SEDG,10/8/2025 16:00:00,35.66,0.003094233474
SEDG,10/9/2025 16:00:00,38.61,0.08272574313
SEDG,10/10/2025 16:00:00,35.06,-0.09194509195
SEDG,10/13/2025 16:00:00,36.46,0.03993154592
SEDG,10/14/2025 16:00:00,37.73,0.03483269336
SEDG,10/15/2025 16:00:00,40.53,0.07421150278
SEDG,10/16/2025 16:00:00,40.11,-0.0103626943
SEDG,10/17/2025 16:00:00,37.02,-0.0770381451
SEDG,10/20/2025 16:00:00,40,0.08049702863
SEDG,10/21/2025 16:00:00,38.77,-0.03075
SEDG,10/22/2025 16:00:00,37.5,-0.03275728656
SEDG,10/23/2025 16:00:00,37.82,0.008533333333
SEDG,10/24/2025 16:00:00,39.7,0.0497091486
SEDG,10/27/2025 16:00:00,39.74,0.001007556675
SEDG,10/28/2025 16:00:00,37.84,-0.04781077001
SEDG,10/29/2025 16:00:00,36.3,-0.04069767442
SEDG,10/30/2025 16:00:00,34.34,-0.05399449036
SEDG,10/31/2025 16:00:00,35.09,0.02184041934
SEDG,11/3/2025 16:00:00,32.87,-0.06326588772
SEDG,11/4/2025 16:00:00,31.82,-0.0319440219
SEDG,11/5/2025 16:00:00,41.02,0.2891263356
SEDG,11/6/2025 16:00:00,38.88,-0.05216967333
SEDG,11/7/2025 16:00:00,40,0.02880658436
SEDG,11/10/2025 16:00:00,45.38,0.1345
SEDG,11/11/2025 16:00:00,44.7,-0.0149845747
SEDG,11/12/2025 16:00:00,42.51,-0.04899328859
SEDG,11/13/2025 16:00:00,36.42,-0.1432604093
SEDG,11/14/2025 16:00:00,36.18,-0.006589785832
SEDG,11/17/2025 16:00:00,34.27,-0.05279159757
SEDG,11/18/2025 16:00:00,34.8,0.01546542165
SEDG,11/19/2025 16:00:00,33.46,-0.03850574713
SEDG,11/20/2025 16:00:00,33.09,-0.01105797968
SEDG,11/21/2025 16:00:00,34.45,0.04110003022
SEDG,11/24/2025 16:00:00,34.45,0
SEDG,11/25/2025 16:00:00,34.99,0.01567489115
SEDG,11/26/2025 16:00:00,35.47,0.0137182052
SEDG,11/28/2025 13:05:00,36.53,0.02988440936
SEDG,12/1/2025 16:00:00,32.92,-0.0988228853
SEDG,12/2/2025 16:00:00,32.66,-0.007897934386
SEDG,12/3/2025 16:00:00,31.61,-0.03214941825
SEDG,12/4/2025 16:00:00,31.94,0.01043973426
SEDG,12/5/2025 16:00:00,29.52,-0.07576706324
SEDG,12/8/2025 16:00:00,30.43,0.03082655827
SEDG,12/9/2025 16:00:00,30.26,-0.005586592179
SEDG,12/10/2025 16:00:00,31.56,0.04296100463
SEDG,12/11/2025 16:00:00,32.02,0.01457541191
SEDG,12/12/2025 16:00:00,29.53,-0.07776389756
SEDG,12/15/2025 16:00:00,28.54,-0.03352522858
SEDG,12/16/2025 16:00:00,29.48,0.03293622985
SEDG,12/17/2025 16:00:00,28.92,-0.01899592944
SEDG,12/18/2025 16:00:00,28.47,-0.01556016598
SEDG,12/19/2025 16:00:00,29.06,0.02072356867
SEDG,12/22/2025 16:00:00,30.91,0.06366139023
SEDG,12/23/2025 16:00:00,30.48,-0.01391135555
SEDG,12/24/2025 13:05:00,30.74,0.008530183727
SEDG,12/26/2025 16:00:00,30.45,-0.009433962264
SEDG,12/29/2025 16:00:00,29.19,-0.04137931034
SEDG,12/30/2025 16:00:00,29.02,-0.005823912299
SEDG,12/31/2025 16:00:00,28.85,-0.005858028946
SEDG,1/2/2026 16:00:00,31.36,0.0870017331
SEDG,1/5/2026 16:00:00,31.26,-0.00318877551
SEDG,1/6/2026 16:00:00,30.78,-0.01535508637
SEDG,1/7/2026 16:00:00,30.52,-0.008447043535
SEDG,1/8/2026 16:00:00,30.26,-0.008519003932
SEDG,1/9/2026 16:00:00,32.89,0.08691341705
SEDG,1/12/2026 16:00:00,35.31,0.07357859532
SEDG,1/13/2026 16:00:00,34.31,-0.02832058907
SEDG,1/14/2026 16:00:00,34.78,0.01369863014
SEDG,1/15/2026 16:00:00,33.84,-0.02702702703
SEDG,1/16/2026 16:00:00,33.91,0.00206855792
SEDG,1/20/2026 16:00:00,32.49,-0.04187555293
SEDG,1/21/2026 16:00:00,33.34,0.02616189597
SEDG,1/22/2026 16:00:00,34.54,0.03599280144
SEDG,1/23/2026 16:00:00,34.6,0.001737116387
SEDG,1/26/2026 16:00:00,34.41,-0.00549132948
SEDG,1/27/2026 16:00:00,34.81,0.01162452775
SEDG,1/28/2026 16:00:00,35.8,0.02844010342
SEDG,1/29/2026 16:00:00,34.04,-0.04916201117
SEDG,1/30/2026 16:00:00,30.95,-0.09077555817
SEDG,2/2/2026 16:00:00,30.64,-0.01001615509
SEDG,2/3/2026 16:00:00,30.97,0.01077023499
SEDG,2/4/2026 16:00:00,35.04,0.1314175008
SEDG,2/5/2026 16:00:00,33.28,-0.0502283105
SEDG,2/6/2026 16:00:00,35.92,0.07932692308
SEDG,2/9/2026 16:00:00,36.8,0.02449888641
SEDG,2/10/2026 16:00:00,36.79,-0.0002717391304
SEDG,2/11/2026 16:00:00,36.33,-0.01250339766
SEDG,2/12/2026 16:00:00,34.41,-0.05284888522
SEDG,2/13/2026 16:00:00,35.53,0.03254867771
SEDG,2/17/2026 16:00:00,37.13,0.04503236701
SEDG,2/18/2026 16:00:00,35.1,-0.05467277134
SEDG,2/19/2026 16:00:00,34.96,-0.003988603989
SEDG,2/20/2026 16:00:00,37.9,0.08409610984
SEDG,2/23/2026 16:00:00,39.38,0.03905013193
SEDG,2/24/2026 16:00:00,43.07,0.093702387
SEDG,2/25/2026 16:00:00,42.45,-0.01439517065
SEDG,2/26/2026 16:00:00,40.4,-0.04829210836
SEDG,2/27/2026 16:00:00,35.4,-0.1237623762
SEDG,3/2/2026 16:00:00,40.6,0.1468926554
SEDG,3/3/2026 16:00:00,37.81,-0.06871921182
SEDG,3/4/2026 16:00:00,37.94,0.003438243851
SEDG,3/5/2026 16:00:00,35.24,-0.07116499736
SEDG,3/6/2026 16:00:00,33.41,-0.05192962543
SEDG,3/9/2026 16:00:00,34.59,0.03531876684
SEDG,3/10/2026 16:00:00,38.11,0.1017635155
SEDG,3/11/2026 16:00:00,36.09,-0.05300446077
SEDG,3/12/2026 16:00:00,35.19,-0.02493765586
SEDG,3/13/2026 16:00:00,37.44,0.06393861893
SEDG,3/16/2026 16:00:00,40.71,0.08733974359
SEDG,3/17/2026 16:00:00,42.88,0.05330385655
SEDG,3/18/2026 16:00:00,44.88,0.04664179104
SEDG,3/19/2026 16:00:00,45.66,0.01737967914
SEDG,3/20/2026 16:00:00,51.73,0.1329391152
SEDG,3/23/2026 16:00:00,46.73,-0.09665571235
SEDG,3/24/2026 16:00:00,47.67,0.02011555746
SEDG,3/25/2026 16:00:00,51.28,0.07572897
SEDG,3/26/2026 16:00:00,50.27,-0.01969578783
SEDG,3/27/2026 16:00:00,51.76,0.0296399443
SEDG,3/30/2026 16:00:00,47.37,-0.08481452859
SEDG,3/31/2026 16:00:00,51.05,0.07768629935
SEDG,4/1/2026 16:00:00,51.87,0.01606268364
SEDG,4/2/2026 16:00:00,48.75,-0.06015037594
SEDG,4/6/2026 16:00:00,45.09,-0.07507692308
SEDG,4/7/2026 16:00:00,43.85,-0.02750055445
SEDG,4/8/2026 16:00:00,43.52,-0.007525655644
SEDG,4/9/2026 16:00:00,41.84,-0.03860294118
SEDG,4/10/2026 16:00:00,41.76,-0.001912045889
SEDG,4/13/2026 16:00:00,43.21,0.03472222222
SEDG,4/14/2026 16:00:00,42.98,-0.005322841935
SEDG,4/15/2026 16:00:00,37.83,-0.1198231736
SEDG,4/16/2026 16:00:00,38.91,0.02854877082
SEDG,4/17/2026 16:00:00,38.3,-0.0156772038
SEDG,4/20/2026 16:00:00,39.82,0.03968668407
SEDG,4/21/2026 16:00:00,40.57,0.0188347564
SEDG,4/22/2026 16:00:00,42.6,0.05003697313
SEDG,4/23/2026 16:00:00,47.36,0.1117370892
SEDG,4/24/2026 16:00:00,45.83,-0.03230574324
SEDG,4/27/2026 16:00:00,47.38,0.0338206415
SEDG,4/28/2026 16:00:00,44.29,-0.0652173913
SEDG,4/29/2026 16:00:00,41.58,-0.061187627
SEDG,4/30/2026 16:00:00,42.86,0.03078403078
SDEG,5/1/2026 16:00:00,42.91,0.001166588894
,,,
